0.4498	s1_base	10	25	96	0.5460/0.3536
0.4442	s2_more_tables	12	25	96	0.5382/0.3503
0.4537	s3_more_cols	10	30	96	0.5496/0.3577
0.4620	s4_wider	12	30	128	0.5615/0.3626
0.4498	s5_more_stage1_tokens	10	25	128	0.5460/0.3536
0.4621	s6_aggressive_wide	16	35	128	0.5503/0.3740
