0.4698	c2_t16_c40_s128	16	40	128	0.5602/0.3795
0.4698	c3_t16_c40_s160	16	40	160	0.5602/0.3795
0.4671	c5_t18_c35_s128	18	35	128	0.5559/0.3782
0.4649	c1_t16_c35_s128	16	35	128	0.5482/0.3816
0.4635	c4_t16_c45_s128	16	45	128	0.5453/0.3816
0.4585	c6_t18_c40_s128	18	40	128	0.5477/0.3693
